9827, 3852, 33
5473, 4402, 58
7130, 1220, 22
8272, 9802, 94
7987, 259, 98
9161, 127, 29
6592, 1665, 30
6556, 509, 74
6737, 1590, 50
836, 8247, 98
8377, 5515, 67
4235, 7687, 52
2284, 968, 80
5883, 7378, 11
5271, 476, 72
5877, 1870, 2
9748, 3313, 15
2688, 6600, 22
5835, 6625, 33
6, 2435, 56
3606, 688, 87
5896, 4296, 16
5687, 6970, 8
1703, 2405, 3
9553, 9749, 32
7032, 731, 37
8212, 7750, 64
6832, 7163, 29
6463, 4900, 4
3249, 4305, 60
9670, 8114, 71
7324, 198, 89
8854, 2756, 7
3518, 9072, 36
5346, 1428, 52
5373, 9465, 38
6047, 5332, 84
2065, 7410, 38
9799, 1815, 96
8131, 5144, 63
8251, 1332, 51
9650, 1561, 29
4440, 5796, 33
9113, 4752, 50
4403, 4558, 80
4427, 5238, 63
1433, 2500, 2
5478, 3079, 16
9116, 2944, 57
4056, 7957, 80
3707, 9195, 63
6953, 1712, 14
5519, 2148, 93
1619, 7821, 99
3436, 9097, 36
4333, 2594, 83
4799, 7802, 29
353, 6521, 18
7091, 3799, 6
1237, 5066, 34
7521, 6611, 89
555, 3895, 91
3233, 5037, 25
2805, 436, 17
8368, 9833, 3
569, 6854, 47
8596, 7926, 91
500, 2617, 63
1535, 4505, 34
4433, 1306, 72
9613, 8212, 85
9982, 7985, 33
6600, 8761, 59
6284, 6980, 46
5310, 8336, 55
8976, 7643, 95
6135, 7299, 68
7684, 1317, 98
5152, 4637, 23
781, 1841, 84
2002, 8628, 76
5012, 1004, 43
6309, 2680, 98
9250, 2391, 33
6884, 5273, 65
5298, 4698, 17
2898, 9099, 80
4426, 8832, 53
9049, 594, 57
1987, 2633, 44
9985, 4982, 46
2063, 2858, 65
7233, 5326, 94
3091, 2083, 74
8837, 9234, 24
7622, 2301, 17
8406, 8361, 59
422, 9765, 62
7593, 4276, 37
9891, 3724, 56
9963, 4526, 84
6555, 4353, 22
4376, 4826, 91
976, 2079, 74
6661, 8717, 68
1444, 6206, 23
5611, 1950, 76
4225, 7593, 99
5067, 9718, 78
33, 9480, 15
3537, 6028, 86
6259, 378, 11
3935, 1177, 83
2278, 6621, 43
6870, 3287, 35
9976, 6586, 5
5090, 3555, 46
6927, 1444, 37
6716, 9442, 83
8430, 7267, 37
4104, 9625, 91
2955, 4928, 94
5023, 421, 65
8930, 261, 34
3251, 5896, 16
2176, 1520, 46
1986, 7506, 35
9455, 376, 77
3970, 8594, 25
9556, 7007, 70
6345, 455, 60
2618, 3395, 76
2896, 6335, 75
1322, 4164, 87
7924, 8557, 72
3001, 5779, 39
8421, 3305, 89
8883, 8265, 75
6075, 8635, 47
3758, 7598, 45
89, 6522, 50
2711, 8253, 53
1384, 9209, 19
4606, 1888, 60
4476, 3701, 31
5353, 6890, 21
2328, 3497, 47
7638, 6250, 62
9072, 766, 12
3000, 4549, 5
624, 4589, 3
7136, 8141, 28
1821, 5629, 40
3891, 1619, 57
7879, 4421, 93
7142, 255, 75
9550, 2577, 15
4327, 7736, 72
2393, 6501, 0
207, 8801, 26
8426, 2991, 61
2625, 7209, 73
5474, 1061, 20
7877, 5159, 10
6677, 8327, 90
4278, 7781, 4
4904, 6408, 81
4043, 135, 33
7281, 1348, 76
9808, 4423, 81
2514, 4554, 1
5262, 8518, 61
8748, 9056, 48
2828, 9313, 29
8982, 4411, 11
4046, 7774, 49
9186, 1490, 35
2944, 3099, 71
8058, 7901, 29
7777, 597, 22
7809, 6991, 91
6399, 3029, 4
6682, 1007, 27
3077, 1899, 93
7863, 6962, 42
1257, 3419, 31
1295, 5220, 9
2132, 4975, 89
9421, 8662, 24
3409, 1352, 36
7171, 5600, 25
6659, 8938, 76
5132, 2787, 82
1896, 6095, 63
2082, 1377, 86
4276, 1547, 54
5215, 5975, 32
9804, 2449, 89
5351, 7054, 2
6209, 6157, 25
2750, 9166, 29
1388, 4636, 68
3877, 258, 66
9607, 4506, 23
2086, 4782, 6
8009, 2426, 62
6654, 1778, 66
5044, 4356, 99
4076, 1977, 35
1147, 3442, 96
9093, 8434, 44
9771, 2327, 78
7169, 2236, 66
7597, 6010, 37
1350, 1647, 35
6917, 7700, 97
883, 2019, 20
3106, 4527, 24
6073, 9343, 5
9595, 5998, 16
6629, 2564, 82
933, 7476, 13
9302, 8715, 33
4938, 1787, 78
918, 8795, 88
827, 3478, 18
8190, 514, 34
4186, 1968, 91
6178, 4056, 13
5288, 3620, 39
6092, 2243, 20
3990, 2622, 45
2548, 2429, 43
4739, 5301, 22
3565, 133, 46
7209, 8798, 73
7432, 6635, 53
3034, 2230, 3
2716, 6998, 12
7676, 7667, 67
8929, 8328, 36
7926, 9544, 67
2741, 5890, 77
2270, 5183, 23
6976, 5996, 69
969, 9269, 94
718, 4962, 12
1804, 405, 79
4975, 9420, 46
4837, 8426, 62
2904, 5542, 71
456, 1474, 30
2555, 2066, 54
2895, 8657, 49
7714, 8356, 31
349, 794, 95
9064, 4739, 2
1536, 8647, 74
7524, 9495, 1
9058, 8957, 3
8429, 2050, 1
3246, 2691, 7
1690, 8095, 88
6102, 7027, 96
5100, 512, 69
3111, 3917, 23
6223, 6895, 69
5486, 3042, 30
5804, 2256, 19
9819, 2572, 34
4777, 2167, 60
7797, 1594, 82
9511, 8630, 62
1589, 2576, 42
8142, 8243, 33
2795, 5437, 4
8577, 1768, 86
5776, 4159, 88
6741, 4947, 74
2834, 3331, 24
1857, 2425, 11
6808, 7251, 19
774, 6547, 57
1231, 4658, 62
4415, 4822, 77
9020, 5599, 27
5854, 7519, 65
9729, 754, 93
8149, 2196, 20
2813, 9029, 41
9657, 5269, 81
88, 100, 9
499, 666, 77
5652, 9557, 59
8696, 9205, 18
1412, 1675, 78
1944, 1954, 37
9783, 8097, 93
1650, 2353, 75
8015, 7702, 78
145, 1276, 37
6444, 4934, 39
997, 2671, 71
5507, 7706, 13
263, 1148, 83
7850, 4770, 31
4280, 5538, 88
9434, 1135, 18
7278, 664, 80
2206, 7078, 8
4138, 5011, 6
1089, 8256, 17
2633, 6727, 74
1425, 1774, 99
7614, 7417, 33
2391, 2467, 90
5666, 1865, 74
7433, 6129, 54
1547, 3360, 28
6282, 6658, 25
8274, 8115, 45
8570, 235, 20
8365, 3403, 54
2275, 5433, 17
541, 6706, 53
4268, 9916, 64
4294, 7745, 89
1184, 2166, 74
7149, 5576, 54
3992, 3745, 58
4254, 1196, 51
701, 9253, 54
2827, 6626, 24
3184, 7026, 84
7192, 2282, 31
3742, 2445, 48
2084, 2651, 98
6128, 6415, 50
3995, 7092, 25
8991, 5143, 97
9252, 1885, 55
707, 6086, 14
1613, 114, 89
3016, 180, 17
5345, 1433, 19
3636, 4450, 45
7670, 9416, 42
6482, 9202, 86
4566, 8440, 96
3909, 2324, 47
2139, 6387, 48
4974, 46, 10
2615, 2011, 85
6721, 5026, 95
5438, 2832, 74
6517, 3714, 89
8846, 2605, 16
5329, 8359, 66
5193, 1548, 94
5596, 6047, 36
4156, 9469, 7
8203, 4815, 88
1160, 7029, 75
2341, 3012, 17
3131, 969, 1
6416, 6386, 64
7993, 3432, 87
4194, 4223, 66
2219, 4969, 5
3964, 6773, 39
5264, 4007, 91
1414, 2470, 14
446, 1331, 1
5082, 8516, 20
9725, 7542, 30
1740, 7406, 1
8027, 5239, 7
5079, 2211, 88
5756, 9106, 79
6288, 7083, 35
8834, 6050, 51
982, 7897, 96
1844, 1756, 22
1924, 6833, 12
818, 5924, 95
9044, 6860, 35
8844, 624, 17
3978, 2213, 98
1442, 4746, 36
7713, 8198, 93
763, 924, 65
7675, 4251, 85
7266, 1451, 57
1618, 3844, 55
3321, 7420, 84
6531, 1077, 5
9055, 642, 77
8351, 831, 70
2642, 3738, 51
2846, 6719, 12
1557, 1301, 66
2709, 8615, 55
7222, 7628, 46
8296, 2908, 87
7826, 9267, 91
1816, 8081, 17
9847, 1052, 31
4127, 5732, 72
1489, 4154, 31
5150, 4219, 65
6296, 9745, 5
4034, 8507, 30
5648, 934, 29
6829, 8693, 56
6431, 8601, 62
3955, 6212, 90
1716, 7814, 75
2414, 3554, 65
106, 8063, 32
113, 8108, 46
2379, 4121, 87
7307, 721, 4
2948, 1205, 91
6513, 4726, 45
337, 9271, 2
4697, 3901, 33
1488, 9777, 97
2263, 41, 1
3815, 7562, 79
4488, 6380, 7
8955, 4337, 4
4353, 2468, 44
3007, 6487, 71
4885, 1530, 97
6154, 9900, 21
8658, 7737, 39
6907, 1732, 98
6485, 395, 84
6595, 8509, 21
3650, 3622, 63
6393, 4008, 90
5077, 7822, 2
1310, 8744, 90
2919, 585, 22
4436, 5490, 8
3887, 4803, 9
3156, 3136, 97
8299, 554, 91
2749, 7784, 21
4984, 8880, 71
7174, 8320, 97
4405, 1133, 36
167, 3137, 85
2137, 2656, 12
5459, 2542, 10
3648, 5929, 36
4573, 4242, 77
4196, 5530, 4
3364, 341, 6
5467, 6914, 34
1522, 382, 10
4698, 6368, 32
1359, 3950, 54
2169, 6401, 33
5331, 6000, 93
4637, 2569, 30
341, 5902, 34
9598, 4410, 21
7501, 791, 80
7600, 3632, 0
9384, 1199, 31
2516, 3600, 86
778, 5423, 61
84, 6332, 79
9926, 877, 77
9150, 7206, 1
4635, 6572, 20
5370, 2772, 76
7999, 9956, 76
4551, 65, 1
7534, 7974, 58
1060, 3626, 39
6656, 7888, 93
2967, 169, 76
8130, 797, 81
8984, 2543, 41
2332, 7488, 29
8166, 9618, 5
1215, 5954, 72
7989, 6442, 76
5775, 9736, 37
1483, 1802, 34
7939, 9621, 94
6476, 7723, 61
2823, 4516, 94
8112, 4226, 13
1064, 4244, 37
8893, 2658, 37
5674, 2996, 37
5395, 5495, 53
8424, 5873, 22
5387, 5911, 69
8304, 6453, 12
8036, 6029, 49
8840, 4258, 82
9913, 1709, 20
9663, 8457, 7
288, 5514, 89
7715, 4912, 57
9516, 5676, 5
7070, 1751, 6
1555, 6173, 24
1100, 3654, 33
6150, 1715, 98
6552, 5734, 88
6955, 9210, 7
5276, 2963, 74
777, 6043, 61
2925, 7924, 8
8551, 2951, 65
888, 2773, 17
2774, 8069, 76
7794, 8568, 4
3796, 7336, 64
5014, 8008, 24
8899, 767, 16
4011, 7342, 39
664, 1503, 78
4213, 4742, 7
6778, 5808, 57
9750, 2127, 28
3126, 2887, 58
3443, 7523, 6
4030, 9837, 13
978, 5973, 82
6571, 9388, 19
7862, 846, 58
9807, 5377, 2
2133, 7004, 92
8171, 7976, 96
2552, 6222, 32
1756, 8948, 74
3937, 2894, 49
4669, 7493, 31
3601, 1948, 98
9015, 1700, 93
1840, 7527, 26
4632, 4743, 74
4887, 7205, 11
7341, 9129, 4
5522, 5040, 69
5653, 7591, 53
4042, 5841, 5
5637, 6587, 76
274, 2760, 6
7492, 6721, 95
6585, 6489, 64
3846, 8664, 37
1647, 6459, 6
1918, 5021, 74
5708, 8904, 30
3553, 1708, 46
696, 2186, 50
3661, 2512, 76
548, 8549, 94
285, 6504, 85
1420, 9323, 5
7287, 1070, 84
1538, 4290, 91
6274, 9849, 58
7791, 6848, 33
1551, 8388, 22
3430, 9356, 49
4701, 7024, 92
451, 3156, 77
2502, 5621, 90
4508, 3285, 85
7754, 8142, 91
1424, 7090, 3
722, 8110, 70
974, 1009, 20
2109, 4316, 37
3755, 6631, 58
4509, 5056, 89
5099, 1936, 29
6589, 5240, 46
4584, 7837, 43
3950, 4192, 46
4570, 2705, 68
8753, 7307, 21
6515, 9215, 78
3956, 3954, 28
5143, 9781, 29
6132, 9193, 27
7856, 8964, 65
9413, 2257, 48
8686, 2816, 41
8702, 1581, 65
8294, 8699, 95
7755, 1371, 5
7549, 5922, 58
3183, 5662, 99
8716, 3904, 94
8538, 1385, 28
9199, 5435, 33
8822, 438, 73
9972, 1326, 83
8292, 6092, 17
3069, 902, 11
1572, 2560, 10
6498, 1013, 79
853, 8139, 15
980, 1776, 12
5210, 7256, 65
1043, 1983, 23
5456, 94, 67
3366, 3959, 97
2193, 2757, 97
1681, 1883, 83
4733, 5633, 91
1099, 2320, 68
5195, 1887, 70
1027, 5750, 30
6855, 7567, 77
4018, 6779, 9
5711, 7653, 25
3959, 6276, 67
3630, 9981, 14
2693, 3573, 45
3098, 4250, 8
7050, 5872, 44
6706, 4077, 36
9236, 1209, 37
2703, 8982, 30
7382, 6491, 60
7086, 6595, 31
2411, 4759, 0
7434, 8409, 61
9128, 5561, 1
5502, 6985, 71
1324, 9840, 62
6300, 8784, 35
5869, 6652, 77
5002, 1259, 62
4742, 8477, 11
7946, 1372, 0
5174, 3429, 47
9584, 9363, 7
6039, 9895, 38
1309, 178, 56
1056, 8906, 87
7603, 6217, 7
3038, 3234, 55
6994, 6324, 39
375, 1448, 75
884, 8298, 99
7974, 8399, 75
7224, 6172, 28
6134, 5899, 91
1174, 7334, 23
4282, 3152, 97
8346, 6960, 94
5185, 5198, 98
4112, 2749, 9
2620, 7272, 64
7601, 5787, 20
639, 9984, 35
8105, 906, 62
2314, 4749, 81
7311, 8530, 81
7099, 5746, 43
7750, 7856, 8
5045, 8959, 4
632, 7117, 44
2041, 1169, 75
1264, 3953, 79
8219, 7, 69
6380, 106, 76
1294, 6520, 35
3239, 3668, 74
9146, 3893, 73
2990, 6931, 36
7291, 6616, 66
7910, 9100, 58
8559, 1648, 45
1942, 2739, 67
815, 340, 69
862, 6849, 53
1119, 6183, 85
4266, 8061, 53
3352, 7996, 1
4871, 6142, 16
5182, 8431, 20
5140, 5577, 5
1638, 8868, 12
6356, 8161, 31
4864, 9971, 4
6579, 6924, 6
56, 6736, 5
2530, 4585, 32
2220, 8550, 30
9575, 2604, 19
9422, 8679, 14
7339, 9850, 76
2854, 6771, 87
9907, 4907, 74
6722, 4740, 59
899, 1006, 70
9121, 5815, 38
8435, 1376, 91
7659, 9519, 19
8788, 7140, 34
58, 119, 24
3408, 4842, 51
1114, 9593, 31
205, 9592, 24
3231, 6759, 75
3663, 3107, 98
2474, 5611, 6
4525, 8143, 93
236, 344, 4
7672, 6479, 60
3492, 1379, 27
645, 5419, 62
7765, 2249, 98
3725, 5322, 8
8546, 2499, 81
3073, 6314, 2
1586, 2867, 14
1722, 961, 57
5942, 4373, 25
7934, 9434, 81
4794, 1343, 68
709, 2670, 38
9577, 7734, 55
688, 2588, 42
4185, 1309, 11
6863, 8463, 98
4512, 5130, 32
7001, 2644, 95
8928, 9093, 3
5801, 1704, 97
1473, 6900, 36
734, 2504, 31
8070, 4098, 28
9802, 4963, 62
658, 2056, 46
3017, 4952, 1
9207, 9405, 64
1088, 2223, 25
5038, 8423, 13
9510, 4476, 40
3318, 8584, 26
7151, 4203, 65
4823, 7242, 59
8891, 9709, 14
5232, 9841, 58
6419, 1903, 32
8337, 2916, 47
7443, 2287, 21
522, 6185, 52
5540, 2120, 43
4768, 295, 68
9175, 1929, 8
2180, 7113, 79
5097, 1105, 29
8054, 6983, 12
3470, 6109, 76
3222, 2144, 32
8110, 85, 76
9837, 2857, 18
3439, 5499, 92
4585, 4980, 81
9812, 8578, 12
9733, 9392, 91
1015, 2930, 81
1370, 7741, 39
4888, 9660, 89
9147, 9804, 32
2123, 7175, 27
1604, 6760, 45
3278, 4173, 94
2623, 5381, 47
6358, 1427, 57
2484, 2548, 75
7188, 6032, 5
8030, 3961, 27
296, 932, 27
7342, 9512, 45
636, 6832, 7
1106, 2147, 79
8078, 7100, 68
3551, 997, 94
2154, 50, 17
8637, 7801, 42
3719, 2522, 11
7246, 8931, 25
3728, 1949, 60
9522, 9164, 67
5068, 5391, 94
7221, 131, 25
4745, 9582, 14
2168, 297, 76
5809, 1213, 80
7829, 8663, 52
2246, 9632, 45
9691, 2922, 68
742, 201, 58
9263, 4319, 59
5402, 3957, 3
4013, 693, 0
2136, 6554, 18
906, 8751, 76
2287, 7416, 64
8638, 6407, 20
6557, 4648, 21
894, 1625, 19
5352, 7663, 46
3465, 1057, 4
6702, 9095, 13
2059, 8810, 45
9343, 8164, 47
6921, 5111, 93
5398, 6937, 7
6172, 4451, 10
4993, 4149, 61
1544, 7033, 49
9957, 9250, 39
9276, 449, 27
8363, 4954, 35
952, 5881, 34
9552, 5005, 32
1784, 8837, 74
7669, 2981, 52
1673, 2216, 52
9672, 2667, 13
2129, 1455, 50
1559, 6638, 53
995, 4117, 89
4521, 3934, 81
730, 1816, 44
1000, 8789, 81
5063, 698, 69
121, 5556, 86
9245, 7783, 66
5024, 7764, 37
2958, 9475, 12
8323, 4706, 19
964, 3949, 46
1997, 7990, 82
8467, 2337, 85
90, 5149, 44
1888, 9861, 58
4198, 6333, 17
3302, 7782, 36
6703, 1727, 81
7481, 957, 27
1351, 5997, 1
5217, 4571, 68
1170, 5790, 6
6709, 1143, 23
418, 9498, 5
3012, 6141, 55
600, 8428, 83
6979, 4247, 66
6766, 6987, 68
743, 9805, 28
1149, 5294, 43
4994, 1998, 89
5861, 2197, 92
9686, 5703, 98
3781, 3601, 99
7682, 5663, 60
3315, 468, 74
3998, 4380, 34
3656, 9742, 95
7332, 8302, 95
930, 2875, 97
2120, 4629, 11
4507, 7399, 70
794, 1544, 30
5972, 3984, 58
9539, 9558, 39
1959, 8351, 56
2157, 8094, 29
9706, 590, 75
3424, 6096, 51
4210, 9606, 63
7779, 3212, 97
609, 6894, 82
2331, 2245, 50
6754, 9513, 88
2686, 6166, 97
1508, 7934, 39
8178, 82, 8
9325, 3142, 32
8359, 1577, 61
4847, 5715, 17
8339, 9384, 54
2342, 7497, 27
4374, 8813, 3
7724, 3366, 59
9133, 4409, 0
1271, 6510, 22
7036, 2631, 19
8361, 6824, 38
7703, 2323, 41
5774, 3708, 88
9601, 3257, 86
2021, 9385, 6
5917, 6103, 74
1645, 1848, 87
9852, 4407, 93
3769, 5768, 4
8909, 435, 5
2558, 9155, 21
2254, 863, 83
220, 2165, 27
4681, 7231, 81
2425, 943, 14
8749, 9497, 21
4222, 3396, 59
9548, 4930, 80
7589, 5742, 72
6048, 6239, 72
5499, 6023, 69
6545, 1696, 72
3965, 7661, 3
1308, 7809, 87
8533, 3581, 67
8877, 4083, 57
401, 1042, 17
3391, 888, 19
3960, 2684, 78
3679, 9604, 55
3168, 2393, 61
192, 7498, 50
6446, 7235, 67
6544, 1690, 92
9239, 8678, 26
1166, 1622, 36
9842, 3715, 65
3828, 7540, 80
6887, 9330, 54
6407, 6102, 7
1940, 7518, 93
9765, 9223, 12
3653, 3909, 80
3563, 4657, 41
1340, 9387, 39
6919, 5049, 59
9073, 6564, 96
9942, 3182, 46
1254, 4387, 84
1847, 3896, 91
5464, 6485, 92
9583, 2907, 13
8632, 3003, 11
6080, 7053, 43
6278, 6257, 47
3782, 1688, 96
2110, 7626, 52
2540, 4281, 86
4783, 9793, 17
8847, 745, 35
4600, 763, 44
1814, 5995, 98
1669, 1766, 19
2304, 3571, 34
7438, 4038, 69
9379, 6731, 23
7314, 6104, 15
7431, 4989, 25
1520, 8785, 7
5913, 8546, 1
4728, 2199, 91
7362, 1181, 42
1036, 2226, 0
5178, 9088, 30
4971, 6679, 42
2446, 5798, 9
2836, 1575, 73
5721, 6928, 1
3907, 6651, 77
3519, 8716, 10
9012, 2947, 89
1794, 9657, 6
7473, 6039, 86
9560, 8429, 19
2067, 2649, 9
3890, 1162, 30
1168, 7804, 12
8734, 6971, 52
5671, 4263, 36
9114, 371, 23
74, 2519, 51
2251, 5314, 48
9905, 3980, 5
9801, 4974, 43
8967, 4955, 99
468, 2341, 29
2303, 1253, 84
2480, 3390, 88
6902, 35, 60
2316, 4758, 57
8118, 2069, 5
3682, 3056, 77
5315, 3684, 26
3093, 270, 86
3517, 3224, 94
9240, 7939, 88
2087, 9120, 13
8708, 724, 44
6257, 492, 75
8353, 6253, 30
5119, 4141, 25
3621, 9180, 55
1386, 6688, 41
6118, 4823, 33
1049, 8721, 86
3426, 9653, 71
156, 5418, 40
1507, 5557, 76
369, 3943, 54
5833, 1210, 18
6548, 282, 22
1044, 3358, 35
6692, 5225, 20
6317, 2075, 7
7630, 2118, 42
553, 3505, 33
485, 5988, 3
1497, 3549, 5
5086, 2412, 55
39, 1744, 46
2374, 3398, 49
7979, 920, 69
7051, 2550, 19
7882, 4763, 87
9096, 8250, 36
2147, 1596, 15
8813, 8538, 70
484, 7017, 28
290, 7640, 92
9279, 154, 88
760, 1185, 52
1691, 2913, 16
258, 7760, 71
5277, 8277, 3
7623, 1478, 26
2989, 2978, 72
1576, 6316, 36
1287, 8834, 32
7164, 3023, 71
169, 5114, 70
9969, 2027, 93
6930, 6906, 99
3406, 3623, 82
4418, 3291, 87
2924, 3736, 34
6627, 5171, 92
2929, 2240, 91
1917, 2914, 26
5735, 8334, 38
3260, 4519, 50
9314, 5828, 19
9468, 560, 63
5323, 5950, 34
9221, 9682, 80
4470, 9048, 1
1501, 8386, 24
7515, 9362, 10
217, 4262, 25
4362, 6170, 3
720, 8346, 50
9469, 873, 88
756, 5487, 47
1289, 1480, 70
5964, 4151, 61
3647, 3876, 59
9107, 3653, 22
6619, 3860, 4
4361, 9504, 30
9667, 6885, 42
6983, 1573, 65
9143, 1016, 40
1255, 2883, 93
1979, 5104, 84
2539, 2398, 1
2630, 8896, 14
863, 9652, 99
3892, 2297, 54
2006, 6031, 63
7887, 7529, 28
3512, 4139, 32
7418, 5365, 5
8882, 7198, 78
7098, 6017, 47
2392, 1511, 82
509, 5002, 66
8094, 1122, 85
698, 9409, 92
4342, 3428, 27
6584, 8641, 4
9435, 185, 56
9352, 4831, 80
8240, 9505, 24
1120, 3592, 66
6687, 7718, 28
5319, 6281, 80
6155, 1522, 66
4755, 3057, 94
8616, 1278, 57
279, 4205, 87
1063, 9204, 93
8687, 1789, 38
6058, 6903, 29
3717, 8020, 76
2196, 6541, 29
1785, 7854, 5
5659, 8211, 75
6896, 5324, 76
5846, 475, 14
8128, 4152, 95
5159, 9577, 85
1038, 8963, 62
1835, 4176, 66
417, 8970, 63
5477, 5683, 41
6931, 1791, 15
8867, 6466, 19
5910, 3634, 73
9233, 9031, 57
434, 8090, 28
8557, 2896, 76
7933, 2421, 49
5355, 3883, 14
3516, 152, 48
8356, 5054, 49
8425, 3298, 83
9160, 6690, 19
1220, 2792, 65
2106, 6637, 6
287, 9359, 63
9943, 9807, 42
8801, 3952, 69
7973, 7625, 96
1260, 8118, 20
6563, 9569, 59
9351, 7857, 79
7832, 2277, 3
5879, 5401, 83
1830, 9319, 70
1453, 3064, 41
7412, 8217, 47
5791, 7575, 20
9330, 582, 81
7591, 2486, 31
3962, 7634, 11
5893, 4579, 48
1974, 1316, 25
2486, 4397, 71
7762, 267, 97
2889, 1396, 95
7087, 6165, 47
4528, 5379, 1
7306, 1265, 62
9574, 8147, 16
5260, 265, 97
9425, 827, 29
7401, 2823, 29
409, 5089, 15
7775, 5468, 5
8217, 2932, 10
5111, 2116, 42
7952, 2586, 46
9632, 2143, 42
2211, 658, 54
7156, 9400, 20
7421, 5234, 3
2739, 1945, 28
3432, 5316, 20
2469, 5266, 60
3194, 4918, 58
3951, 6476, 73
7343, 6725, 36
64, 4408, 12
7469, 9407, 97
8101, 5760, 97
4917, 928, 17
6231, 7131, 7
6398, 9364, 69
3819, 9039, 37
565, 3105, 89
4640, 5303, 77
1047, 6468, 67
9781, 7335, 99
7271, 1770, 53
2825, 2583, 67
947, 491, 1
7634, 9566, 9
8400, 3025, 2
9817, 8227, 53
9631, 3, 97
6343, 889, 61
7595, 610, 26
1464, 5800, 67
6961, 2444, 21
3444, 6227, 78
6242, 2854, 17
4787, 4466, 90
7393, 7411, 55
8243, 6714, 60
7681, 1239, 67
5275, 493, 5
381, 5606, 28
5265, 5893, 36
7740, 1008, 27
9118, 9128, 34
1702, 2603, 65
2643, 8330, 32
3287, 8683, 71
8042, 8540, 51
8156, 1640, 49
6876, 5583, 91
2126, 9490, 88
1167, 2678, 73
682, 3956, 7
616, 8462, 67
6055, 4592, 92
6471, 5370, 33
6142, 5052, 81
8564, 8514, 61
174, 7013, 75
9037, 3145, 92
956, 4533, 58
9710, 61, 33
1391, 7561, 36
5780, 499, 15
5202, 7401, 20
934, 6978, 10
5615, 8458, 88
317, 1290, 84
2237, 690, 53
7843, 9856, 14
5013, 1860, 32
4506, 1043, 94
4132, 4852, 65
8918, 6563, 19
2500, 2864, 15
7577, 843, 75
7656, 460, 9
8226, 7152, 79
7916, 354, 41
6678, 4435, 54
7668, 1083, 22
5281, 164, 3
7502, 5008, 93
7705, 3598, 55
1843, 385, 63
8764, 8452, 87
3340, 4445, 51
2550, 2985, 83
1443, 4304, 52
6432, 7956, 33
5607, 7370, 58
7026, 7742, 80
7827, 3707, 7
7927, 9292, 98
2900, 7899, 55
8872, 9627, 40
5222, 3636, 59
6111, 9367, 39
3771, 464, 83
8591, 7149, 11
5855, 6619, 34
7497, 3531, 45
7570, 3508, 76
7851, 7943, 25
4497, 5491, 53
5225, 4890, 86
9106, 5068, 66
119, 3897, 92
9622, 9428, 75
9723, 5448, 85
3912, 43, 33
5154, 3168, 91
9766, 2048, 70
8581, 9479, 74
2309, 9913, 90
4682, 2363, 68
4081, 4115, 27
2155, 4268, 25
7165, 3207, 60
2308, 6162, 38
